GP_name,quali_pos,constructor,driver,position,driver_confidence,constructor_relaiblity,active_driver,active_constructor,dob
Marina Bay Street Circuit,5,Ferrari,Kimi Räikkönen,5,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Marina Bay Street Circuit,4,Ferrari,Kimi Räikkönen,4,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Marina Bay Street Circuit,5,Ferrari,Kimi Räikkönen,5,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Marina Bay Street Circuit,1,Ferrari,Charles Leclerc,1,0.8444444444444444,0.8980099502487562,1,1,1997-10-16
Marina Bay Street Circuit,5,Mercedes,Lewis Hamilton,5,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Marina Bay Street Circuit,1,Mercedes,Lewis Hamilton,1,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Marina Bay Street Circuit,5,Mercedes,Lewis Hamilton,5,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Marina Bay Street Circuit,3,Mercedes,Lewis Hamilton,3,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Marina Bay Street Circuit,5,Mercedes,Lewis Hamilton,5,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Marina Bay Street Circuit,1,Mercedes,Lewis Hamilton,1,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Marina Bay Street Circuit,2,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Marina Bay Street Circuit,6,Mercedes,Valtteri Bottas,6,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Marina Bay Street Circuit,4,Mercedes,Valtteri Bottas,4,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Marina Bay Street Circuit,5,Mercedes,Valtteri Bottas,5,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Marina Bay Street Circuit,15,AlphaTauri,Daniel Ricciardo,15,0.9421965317919075,0.4547738693467337,1,1,1989-07-01
Marina Bay Street Circuit,9,AlphaTauri,Daniel Ricciardo,9,0.9421965317919075,0.4547738693467337,1,1,1989-07-01
Marina Bay Street Circuit,10,AlphaTauri,Daniil Kvyat,10,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Marina Bay Street Circuit,7,AlphaTauri,Daniil Kvyat,7,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Marina Bay Street Circuit,13,AlphaTauri,Daniil Kvyat,13,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Marina Bay Street Circuit,14,AlphaTauri,Daniil Kvyat,15,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Marina Bay Street Circuit,14,AlphaTauri,Carlos Sainz,14,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Marina Bay Street Circuit,6,AlphaTauri,Carlos Sainz,6,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Marina Bay Street Circuit,10,AlphaTauri,Carlos Sainz,10,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Marina Bay Street Circuit,8,AlphaTauri,Max Verstappen,8,0.9142857142857143,0.4547738693467337,1,1,1997-09-30
Marina Bay Street Circuit,15,AlphaTauri,Pierre Gasly,15,0.9387755102040817,0.4547738693467337,1,1,1996-02-07
Marina Bay Street Circuit,11,AlphaTauri,Pierre Gasly,12,0.9387755102040817,0.4547738693467337,1,1,1996-02-07
Marina Bay Street Circuit,15,Racing Point,Sergio Pérez,15,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Marina Bay Street Circuit,13,Racing Point,Sergio Pérez,13,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Marina Bay Street Circuit,17,Racing Point,Sergio Pérez,10,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Marina Bay Street Circuit,12,Racing Point,Sergio Pérez,12,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Marina Bay Street Circuit,7,Racing Point,Sergio Pérez,7,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Marina Bay Street Circuit,14,Racing Point,Esteban Ocon,14,0.9230769230769231,0.6084788029925188,1,1,1996-09-17
Marina Bay Street Circuit,9,Racing Point,Esteban Ocon,9,0.9230769230769231,0.6084788029925188,1,1,1996-09-17
Marina Bay Street Circuit,11,Alfa Romeo,Sergio Pérez,11,0.9333333333333333,0.42713567839195976,1,1,1990-01-26
Marina Bay Street Circuit,14,Alfa Romeo,Sergio Pérez,14,0.9333333333333333,0.42713567839195976,1,1,1990-01-26
Marina Bay Street Circuit,13,Alfa Romeo,Charles Leclerc,13,0.8444444444444444,0.42713567839195976,1,1,1997-10-16
Marina Bay Street Circuit,2,Red Bull,Sebastian Vettel,2,0.955,0.825,1,1,1987-07-03
Marina Bay Street Circuit,1,Red Bull,Sebastian Vettel,1,0.955,0.825,1,1,1987-07-03
Marina Bay Street Circuit,3,Red Bull,Sebastian Vettel,3,0.955,0.825,1,1,1987-07-03
Marina Bay Street Circuit,1,Red Bull,Sebastian Vettel,1,0.955,0.825,1,1,1987-07-03
Marina Bay Street Circuit,4,Red Bull,Sebastian Vettel,4,0.955,0.825,1,1,1987-07-03
Marina Bay Street Circuit,3,Red Bull,Daniel Ricciardo,3,0.9421965317919075,0.825,1,1,1989-07-01
Marina Bay Street Circuit,2,Red Bull,Daniel Ricciardo,2,0.9421965317919075,0.825,1,1,1989-07-01
Marina Bay Street Circuit,2,Red Bull,Daniel Ricciardo,2,0.9421965317919075,0.825,1,1,1989-07-01
Marina Bay Street Circuit,3,Red Bull,Daniel Ricciardo,3,0.9421965317919075,0.825,1,1,1989-07-01
Marina Bay Street Circuit,6,Red Bull,Daniel Ricciardo,6,0.9421965317919075,0.825,1,1,1989-07-01
Marina Bay Street Circuit,4,Red Bull,Daniil Kvyat,4,0.9175257731958762,0.825,1,1,1994-04-26
Marina Bay Street Circuit,4,Red Bull,Max Verstappen,4,0.9142857142857143,0.825,1,1,1997-09-30
Marina Bay Street Circuit,2,Red Bull,Max Verstappen,2,0.9142857142857143,0.825,1,1,1997-09-30
Marina Bay Street Circuit,2,Red Bull,Max Verstappen,2,0.9142857142857143,0.825,1,1,1997-09-30
Marina Bay Street Circuit,4,Red Bull,Max Verstappen,4,0.9142857142857143,0.825,1,1,1997-09-30
Marina Bay Street Circuit,6,Red Bull,Alexander Albon,6,0.9565217391304348,0.825,1,1,1996-03-23
Marina Bay Street Circuit,12,Renault,Kimi Räikkönen,12,0.9440993788819876,0.5301507537688442,1,1,1979-10-17
Marina Bay Street Circuit,13,Renault,Kimi Räikkönen,13,0.9440993788819876,0.5301507537688442,1,1,1979-10-17
Marina Bay Street Circuit,8,Renault,Romain Grosjean,8,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Marina Bay Street Circuit,3,Renault,Romain Grosjean,3,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Marina Bay Street Circuit,16,Renault,Romain Grosjean,16,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Marina Bay Street Circuit,10,Renault,Romain Grosjean,10,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Marina Bay Street Circuit,12,Alfa Romeo,Kimi Räikkönen,13,0.9440993788819876,0.42713567839195976,1,1,1979-10-17
Marina Bay Street Circuit,10,Alfa Romeo,Antonio Giovinazzi,11,0.88,0.42713567839195976,1,1,1993-12-14
Marina Bay Street Circuit,20,Haas F1 Team,Romain Grosjean,15,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Marina Bay Street Circuit,15,Haas F1 Team,Romain Grosjean,15,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Marina Bay Street Circuit,8,Haas F1 Team,Romain Grosjean,8,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Marina Bay Street Circuit,17,Haas F1 Team,Romain Grosjean,17,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Marina Bay Street Circuit,16,Haas F1 Team,Kevin Magnussen,16,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Marina Bay Street Circuit,16,Haas F1 Team,Kevin Magnussen,16,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Marina Bay Street Circuit,13,Haas F1 Team,Kevin Magnussen,14,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Marina Bay Street Circuit,15,Racing Point,Sergio Pérez,10,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Marina Bay Street Circuit,16,Racing Point,Lance Stroll,16,0.9230769230769231,0.6084788029925188,1,1,1998-10-29
Suzuka Circuit,16,Renault,Daniel Ricciardo,16,0.9421965317919075,0.5301507537688442,1,1,1989-07-01
Suzuka Circuit,17,Renault,Kevin Magnussen,18,0.9523809523809523,0.5301507537688442,1,1,1992-10-05
Suzuka Circuit,13,Renault,Carlos Sainz,13,0.9038461538461539,0.5301507537688442,1,1,1994-09-01
Suzuka Circuit,13,Williams,Valtteri Bottas,13,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Suzuka Circuit,3,Williams,Valtteri Bottas,3,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Suzuka Circuit,3,Williams,Valtteri Bottas,3,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Suzuka Circuit,11,Williams,Valtteri Bottas,11,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Suzuka Circuit,15,Williams,Lance Stroll,18,0.9230769230769231,0.4962593516209476,1,1,1998-10-29
Suzuka Circuit,14,Williams,Lance Stroll,14,0.9230769230769231,0.4962593516209476,1,1,1998-10-29
Suzuka Circuit,18,Williams,George Russell,18,0.9583333333333334,0.4962593516209476,1,1,1998-02-15
Suzuka Circuit,8,McLaren,Lewis Hamilton,3,0.945273631840796,0.5914786967418546,1,1,1985-01-07
Suzuka Circuit,3,McLaren,Lewis Hamilton,3,0.945273631840796,0.5914786967418546,1,1,1985-01-07
Suzuka Circuit,9,McLaren,Lewis Hamilton,9,0.945273631840796,0.5914786967418546,1,1,1985-01-07
Suzuka Circuit,11,McLaren,Sergio Pérez,11,0.9333333333333333,0.5914786967418546,1,1,1990-01-26
Suzuka Circuit,7,McLaren,Kevin Magnussen,7,0.9523809523809523,0.5914786967418546,1,1,1992-10-05
Suzuka Circuit,7,McLaren,Carlos Sainz,7,0.9038461538461539,0.5914786967418546,1,1,1994-09-01
Suzuka Circuit,8,McLaren,Lando Norris,8,0.9166666666666666,0.5914786967418546,1,1,1999-11-13
Suzuka Circuit,4,Ferrari,Sebastian Vettel,4,0.955,0.8980099502487562,1,1,1987-07-03
Suzuka Circuit,6,Ferrari,Sebastian Vettel,4,0.955,0.8980099502487562,1,1,1987-07-03
Suzuka Circuit,2,Ferrari,Sebastian Vettel,3,0.955,0.8980099502487562,1,1,1987-07-03
Suzuka Circuit,8,Ferrari,Sebastian Vettel,9,0.955,0.8980099502487562,1,1,1987-07-03
Suzuka Circuit,1,Ferrari,Sebastian Vettel,1,0.955,0.8980099502487562,1,1,1987-07-03
Suzuka Circuit,10,Ferrari,Kimi Räikkönen,10,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Suzuka Circuit,6,Ferrari,Kimi Räikkönen,6,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Suzuka Circuit,8,Ferrari,Kimi Räikkönen,3,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Suzuka Circuit,10,Ferrari,Kimi Räikkönen,6,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Suzuka Circuit,4,Ferrari,Kimi Räikkönen,4,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Suzuka Circuit,2,Ferrari,Charles Leclerc,2,0.8444444444444444,0.8980099502487562,1,1,1997-10-16
Suzuka Circuit,3,Mercedes,Lewis Hamilton,3,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Suzuka Circuit,2,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Suzuka Circuit,2,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Suzuka Circuit,2,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Suzuka Circuit,1,Mercedes,Lewis Hamilton,1,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Suzuka Circuit,1,Mercedes,Lewis Hamilton,1,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Suzuka Circuit,4,Mercedes,Lewis Hamilton,4,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Suzuka Circuit,6,Mercedes,Valtteri Bottas,2,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Suzuka Circuit,2,Mercedes,Valtteri Bottas,2,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Suzuka Circuit,3,Mercedes,Valtteri Bottas,3,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Suzuka Circuit,14,AlphaTauri,Daniel Ricciardo,16,0.9421965317919075,0.4547738693467337,1,1,1989-07-01
Suzuka Circuit,16,AlphaTauri,Daniel Ricciardo,16,0.9421965317919075,0.4547738693467337,1,1,1989-07-01
Suzuka Circuit,12,AlphaTauri,Daniil Kvyat,13,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Suzuka Circuit,13,AlphaTauri,Daniil Kvyat,13,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Suzuka Circuit,14,AlphaTauri,Daniil Kvyat,14,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Suzuka Circuit,10,AlphaTauri,Carlos Sainz,12,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Suzuka Circuit,14,AlphaTauri,Carlos Sainz,14,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Suzuka Circuit,19,AlphaTauri,Carlos Sainz,15,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Suzuka Circuit,17,AlphaTauri,Max Verstappen,15,0.9142857142857143,0.4547738693467337,1,1,1997-09-30
Suzuka Circuit,14,AlphaTauri,Pierre Gasly,17,0.9387755102040817,0.4547738693467337,1,1,1996-02-07
Suzuka Circuit,7,AlphaTauri,Pierre Gasly,7,0.9387755102040817,0.4547738693467337,1,1,1996-02-07
Suzuka Circuit,9,AlphaTauri,Pierre Gasly,9,0.9387755102040817,0.4547738693467337,1,1,1996-02-07
Suzuka Circuit,11,Racing Point,Sergio Pérez,12,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Suzuka Circuit,9,Racing Point,Sergio Pérez,9,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Suzuka Circuit,5,Racing Point,Sergio Pérez,7,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Suzuka Circuit,7,Racing Point,Sergio Pérez,8,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Suzuka Circuit,9,Racing Point,Sergio Pérez,10,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Suzuka Circuit,5,Racing Point,Esteban Ocon,7,0.9230769230769231,0.6084788029925188,1,1,1996-09-17
Suzuka Circuit,11,Racing Point,Esteban Ocon,8,0.9230769230769231,0.6084788029925188,1,1,1996-09-17
Suzuka Circuit,17,Alfa Romeo,Sergio Pérez,17,0.9333333333333333,0.42713567839195976,1,1,1990-01-26
Suzuka Circuit,5,Alfa Romeo,Sergio Pérez,6,0.9333333333333333,0.42713567839195976,1,1,1990-01-26
Suzuka Circuit,10,Alfa Romeo,Charles Leclerc,11,0.8444444444444444,0.42713567839195976,1,1,1997-10-16
Suzuka Circuit,1,Red Bull,Sebastian Vettel,1,0.955,0.825,1,1,1987-07-03
Suzuka Circuit,1,Red Bull,Sebastian Vettel,1,0.955,0.825,1,1,1987-07-03
Suzuka Circuit,1,Red Bull,Sebastian Vettel,1,0.955,0.825,1,1,1987-07-03
Suzuka Circuit,2,Red Bull,Sebastian Vettel,2,0.955,0.825,1,1,1987-07-03
Suzuka Circuit,9,Red Bull,Sebastian Vettel,9,0.955,0.825,1,1,1987-07-03
Suzuka Circuit,6,Red Bull,Daniel Ricciardo,6,0.9421965317919075,0.825,1,1,1989-07-01
Suzuka Circuit,7,Red Bull,Daniel Ricciardo,7,0.9421965317919075,0.825,1,1,1989-07-01
Suzuka Circuit,4,Red Bull,Daniel Ricciardo,6,0.9421965317919075,0.825,1,1,1989-07-01
Suzuka Circuit,3,Red Bull,Daniel Ricciardo,4,0.9421965317919075,0.825,1,1,1989-07-01
Suzuka Circuit,15,Red Bull,Daniel Ricciardo,15,0.9421965317919075,0.825,1,1,1989-07-01
Suzuka Circuit,20,Red Bull,Daniil Kvyat,10,0.9175257731958762,0.825,1,1,1994-04-26
Suzuka Circuit,3,Red Bull,Max Verstappen,5,0.9142857142857143,0.825,1,1,1997-09-30
Suzuka Circuit,4,Red Bull,Max Verstappen,5,0.9142857142857143,0.825,1,1,1997-09-30
Suzuka Circuit,3,Red Bull,Max Verstappen,3,0.9142857142857143,0.825,1,1,1997-09-30
Suzuka Circuit,5,Red Bull,Max Verstappen,5,0.9142857142857143,0.825,1,1,1997-09-30
Suzuka Circuit,6,Red Bull,Alexander Albon,6,0.9565217391304348,0.825,1,1,1996-03-23
Suzuka Circuit,7,Renault,Kimi Räikkönen,8,0.9440993788819876,0.5301507537688442,1,1,1979-10-17
Suzuka Circuit,9,Renault,Kimi Räikkönen,9,0.9440993788819876,0.5301507537688442,1,1,1979-10-17
Suzuka Circuit,4,Renault,Romain Grosjean,5,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Suzuka Circuit,4,Renault,Romain Grosjean,4,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Suzuka Circuit,16,Renault,Romain Grosjean,18,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Suzuka Circuit,8,Renault,Romain Grosjean,8,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Suzuka Circuit,13,Alfa Romeo,Kimi Räikkönen,13,0.9440993788819876,0.42713567839195976,1,1,1979-10-17
Suzuka Circuit,11,Alfa Romeo,Antonio Giovinazzi,11,0.88,0.42713567839195976,1,1,1993-12-14
Suzuka Circuit,7,Haas F1 Team,Romain Grosjean,8,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Suzuka Circuit,13,Haas F1 Team,Romain Grosjean,16,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Suzuka Circuit,5,Haas F1 Team,Romain Grosjean,5,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Suzuka Circuit,10,Haas F1 Team,Romain Grosjean,10,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Suzuka Circuit,12,Haas F1 Team,Kevin Magnussen,13,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Suzuka Circuit,12,Haas F1 Team,Kevin Magnussen,12,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Suzuka Circuit,19,Haas F1 Team,Kevin Magnussen,19,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Suzuka Circuit,17,Racing Point,Sergio Pérez,17,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Suzuka Circuit,12,Racing Point,Lance Stroll,12,0.9230769230769231,0.6084788029925188,1,1,1998-10-29
Autódromo José Carlos Pace,11,Renault,Daniel Ricciardo,12,0.9421965317919075,0.5301507537688442,1,1,1989-07-01
Autódromo José Carlos Pace,18,Renault,Kevin Magnussen,18,0.9523809523809523,0.5301507537688442,1,1,1992-10-05
Autódromo José Carlos Pace,8,Renault,Carlos Sainz,9,0.9038461538461539,0.5301507537688442,1,1,1994-09-01
Autódromo José Carlos Pace,15,Renault,Carlos Sainz,16,0.9038461538461539,0.5301507537688442,1,1,1994-09-01
Autódromo José Carlos Pace,13,Williams,Valtteri Bottas,13,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Autódromo José Carlos Pace,4,Williams,Valtteri Bottas,4,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Autódromo José Carlos Pace,7,Williams,Valtteri Bottas,4,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Autódromo José Carlos Pace,11,Williams,Valtteri Bottas,11,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Autódromo José Carlos Pace,16,Williams,Lance Stroll,18,0.9230769230769231,0.4962593516209476,1,1,1998-10-29
Autódromo José Carlos Pace,19,Williams,Lance Stroll,19,0.9230769230769231,0.4962593516209476,1,1,1998-10-29
Autódromo José Carlos Pace,18,Williams,George Russell,18,0.9583333333333334,0.4962593516209476,1,1,1998-02-15
Autódromo José Carlos Pace,4,McLaren,Lewis Hamilton,4,0.945273631840796,0.5914786967418546,1,1,1985-01-07
Autódromo José Carlos Pace,4,McLaren,Lewis Hamilton,4,0.945273631840796,0.5914786967418546,1,1,1985-01-07
Autódromo José Carlos Pace,1,McLaren,Lewis Hamilton,1,0.945273631840796,0.5914786967418546,1,1,1985-01-07
Autódromo José Carlos Pace,19,McLaren,Sergio Pérez,14,0.9333333333333333,0.5914786967418546,1,1,1990-01-26
Autódromo José Carlos Pace,7,McLaren,Kevin Magnussen,7,0.9523809523809523,0.5914786967418546,1,1,1992-10-05
Autódromo José Carlos Pace,20,McLaren,Carlos Sainz,20,0.9038461538461539,0.5914786967418546,1,1,1994-09-01
Autódromo José Carlos Pace,10,McLaren,Lando Norris,11,0.9166666666666666,0.5914786967418546,1,1,1999-11-13
Autódromo José Carlos Pace,3,Ferrari,Sebastian Vettel,3,0.955,0.8980099502487562,1,1,1987-07-03
Autódromo José Carlos Pace,5,Ferrari,Sebastian Vettel,5,0.955,0.8980099502487562,1,1,1987-07-03
Autódromo José Carlos Pace,2,Ferrari,Sebastian Vettel,2,0.955,0.8980099502487562,1,1,1987-07-03
Autódromo José Carlos Pace,2,Ferrari,Sebastian Vettel,2,0.955,0.8980099502487562,1,1,1987-07-03
Autódromo José Carlos Pace,2,Ferrari,Sebastian Vettel,2,0.955,0.8980099502487562,1,1,1987-07-03
Autódromo José Carlos Pace,10,Ferrari,Kimi Räikkönen,10,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Autódromo José Carlos Pace,4,Ferrari,Kimi Räikkönen,5,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Autódromo José Carlos Pace,3,Ferrari,Kimi Räikkönen,3,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Autódromo José Carlos Pace,3,Ferrari,Kimi Räikkönen,3,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Autódromo José Carlos Pace,4,Ferrari,Kimi Räikkönen,4,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Autódromo José Carlos Pace,14,Ferrari,Charles Leclerc,4,0.8444444444444444,0.8980099502487562,1,1,1997-10-16
Autódromo José Carlos Pace,5,Mercedes,Lewis Hamilton,5,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Autódromo José Carlos Pace,2,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Autódromo José Carlos Pace,2,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Autódromo José Carlos Pace,1,Mercedes,Lewis Hamilton,1,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Autódromo José Carlos Pace,20,Mercedes,Lewis Hamilton,20,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Autódromo José Carlos Pace,1,Mercedes,Lewis Hamilton,1,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Autódromo José Carlos Pace,3,Mercedes,Lewis Hamilton,3,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Autódromo José Carlos Pace,1,Mercedes,Valtteri Bottas,1,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Autódromo José Carlos Pace,3,Mercedes,Valtteri Bottas,3,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Autódromo José Carlos Pace,4,Mercedes,Valtteri Bottas,5,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Autódromo José Carlos Pace,15,AlphaTauri,Daniel Ricciardo,16,0.9421965317919075,0.4547738693467337,1,1,1989-07-01
Autódromo José Carlos Pace,7,AlphaTauri,Daniel Ricciardo,7,0.9421965317919075,0.4547738693467337,1,1,1989-07-01
Autódromo José Carlos Pace,17,AlphaTauri,Daniil Kvyat,14,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Autódromo José Carlos Pace,14,AlphaTauri,Daniil Kvyat,14,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Autódromo José Carlos Pace,10,AlphaTauri,Carlos Sainz,12,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Autódromo José Carlos Pace,15,AlphaTauri,Carlos Sainz,15,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Autódromo José Carlos Pace,9,AlphaTauri,Max Verstappen,10,0.9142857142857143,0.4547738693467337,1,1,1997-09-30
Autódromo José Carlos Pace,19,AlphaTauri,Pierre Gasly,17,0.9387755102040817,0.4547738693467337,1,1,1996-02-07
Autódromo José Carlos Pace,9,AlphaTauri,Pierre Gasly,10,0.9387755102040817,0.4547738693467337,1,1,1996-02-07
Autódromo José Carlos Pace,6,AlphaTauri,Pierre Gasly,7,0.9387755102040817,0.4547738693467337,1,1,1996-02-07
Autódromo José Carlos Pace,18,Racing Point,Sergio Pérez,17,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Autódromo José Carlos Pace,11,Racing Point,Sergio Pérez,13,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Autódromo José Carlos Pace,9,Racing Point,Sergio Pérez,9,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Autódromo José Carlos Pace,5,Racing Point,Sergio Pérez,6,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Autódromo José Carlos Pace,12,Racing Point,Sergio Pérez,12,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Autódromo José Carlos Pace,10,Racing Point,Esteban Ocon,11,0.9230769230769231,0.6084788029925188,1,1,1996-09-17
Autódromo José Carlos Pace,18,Racing Point,Esteban Ocon,13,0.9230769230769231,0.6084788029925188,1,1,1996-09-17
Autódromo José Carlos Pace,17,Alfa Romeo,Sergio Pérez,17,0.9333333333333333,0.42713567839195976,1,1,1990-01-26
Autódromo José Carlos Pace,12,Alfa Romeo,Sergio Pérez,13,0.9333333333333333,0.42713567839195976,1,1,1990-01-26
Autódromo José Carlos Pace,7,Alfa Romeo,Charles Leclerc,8,0.8444444444444444,0.42713567839195976,1,1,1997-10-16
Autódromo José Carlos Pace,2,Red Bull,Sebastian Vettel,2,0.955,0.825,1,1,1987-07-03
Autódromo José Carlos Pace,1,Red Bull,Sebastian Vettel,1,0.955,0.825,1,1,1987-07-03
Autódromo José Carlos Pace,4,Red Bull,Sebastian Vettel,4,0.955,0.825,1,1,1987-07-03
Autódromo José Carlos Pace,1,Red Bull,Sebastian Vettel,1,0.955,0.825,1,1,1987-07-03
Autódromo José Carlos Pace,6,Red Bull,Sebastian Vettel,6,0.955,0.825,1,1,1987-07-03
Autódromo José Carlos Pace,9,Red Bull,Daniel Ricciardo,9,0.9421965317919075,0.825,1,1,1989-07-01
Autódromo José Carlos Pace,19,Red Bull,Daniel Ricciardo,9,0.9421965317919075,0.825,1,1,1989-07-01
Autódromo José Carlos Pace,6,Red Bull,Daniel Ricciardo,6,0.9421965317919075,0.825,1,1,1989-07-01
Autódromo José Carlos Pace,14,Red Bull,Daniel Ricciardo,5,0.9421965317919075,0.825,1,1,1989-07-01
Autódromo José Carlos Pace,11,Red Bull,Daniel Ricciardo,6,0.9421965317919075,0.825,1,1,1989-07-01
Autódromo José Carlos Pace,6,Red Bull,Daniil Kvyat,7,0.9175257731958762,0.825,1,1,1994-04-26
Autódromo José Carlos Pace,4,Red Bull,Max Verstappen,4,0.9142857142857143,0.825,1,1,1997-09-30
Autódromo José Carlos Pace,4,Red Bull,Max Verstappen,4,0.9142857142857143,0.825,1,1,1997-09-30
Autódromo José Carlos Pace,5,Red Bull,Max Verstappen,5,0.9142857142857143,0.825,1,1,1997-09-30
